part.p_partkey region.r_regionkey ,5226496,8050059.529998779,0.16571807861328125
part.p_partkey region.r_regionkey ,5226496,8050059.529998779,0.18931794166564941
part.p_partkey customer.c_custkey ,9134080,8055185.050018311,0.17341113090515137
part.p_partkey part.p_size customer.c_custkey ,14352384,8056298.5900268555,0.22151494026184082
part.p_partkey region.r_regionkey ,5226496,8050059.529998779,0.19707894325256348
part.p_partkey ,5218304,8050059.529998779,0.11065125465393066
part.p_partkey nation.n_name part.p_container customer.c_acctbal supplier.s_name ,17129472,8052645.049987793,0.4402172565460205
part.p_partkey ,5218304,8050059.529998779,0.11677789688110352
part.p_partkey supplier.s_suppkey ,5472256,8238338.630004883,0.21096014976501465
part.p_partkey ,5218304,8050059.529998779,0.14037585258483887
part.p_partkey nation.n_regionkey ,5226496,8050059.529998779,0.2018599510192871
part.p_partkey supplier.s_name ,5758976,8049721.269989014,0.1663651466369629
part.p_partkey supplier.s_suppkey ,5472256,8238338.630004883,0.1645350456237793
part.p_partkey ,5218304,8050059.529998779,0.12993836402893066
part.p_partkey customer.c_acctbal nation.n_name supplier.s_comment ,10559488,8050073.789978027,0.44721078872680664
part.p_partkey supplier.s_suppkey ,5472256,8238338.630004883,0.19817709922790527
part.p_partkey ,5218304,8050059.529998779,0.14130568504333496
part.p_partkey ,5218304,8050059.529998779,0.13567066192626953
part.p_partkey ,5218304,8050059.529998779,0.1418149471282959
part.p_partkey ,5218304,8050059.529998779,0.1033480167388916
part.p_partkey customer.c_address supplier.s_name ,13787136,8049721.269989014,0.22056198120117188
part.p_partkey customer.c_acctbal part.p_container ,16580608,8052983.309997559,0.2937772274017334
part.p_partkey part.p_size ,10436608,8051173.070007324,0.17860198020935059
part.p_partkey part.p_mfgr ,16187392,8050059.529998779,0.1830430030822754
part.p_partkey ,5218304,8050059.529998779,0.11166691780090332
part.p_partkey ,5218304,8050059.529998779,0.14333724975585938
part.p_partkey supplier.s_suppkey ,5472256,8238338.630004883,0.15896296501159668
part.p_partkey ,5218304,8050059.529998779,0.1264019012451172
part.p_partkey ,5218304,8050059.529998779,0.14998412132263184
part.p_partkey ,5218304,8050059.529998779,0.11395406723022461
part.p_partkey ,5218304,8050059.529998779,0.11797022819519043
part.p_partkey part.p_type ,14884864,8052355.550018311,0.18637490272521973
part.p_partkey customer.c_acctbal nation.n_regionkey supplier.s_suppkey ,9789440,8238352.889984131,0.4028759002685547
part.p_partkey customer.c_mktsegment customer.c_acctbal ,14811136,8050073.789978027,0.2620820999145508
part.p_partkey ,5218304,8050059.529998779,0.13269495964050293
part.p_partkey ,5218304,8050059.529998779,0.11430025100708008
part.p_partkey part.p_brand ,12271616,8054498.140014648,0.18597793579101562
part.p_partkey ,5218304,8050059.529998779,0.1132211685180664
part.p_partkey part.p_container region.r_regionkey ,12279808,8052969.050018311,0.21810412406921387
part.p_partkey nation.n_regionkey ,5226496,8050059.529998779,0.1714029312133789
part.p_partkey ,5218304,8050059.529998779,0.11882781982421875
part.p_partkey supplier.s_name ,5758976,8049721.269989014,0.1806178092956543
part.p_partkey supplier.s_suppkey supplier.s_name ,6012928,8238000.369995117,0.22262907028198242
part.p_partkey nation.n_nationkey ,5226496,8050059.529998779,0.15996599197387695
part.p_partkey supplier.s_suppkey ,5472256,8238338.630004883,0.16288495063781738
part.p_partkey ,5218304,8050059.529998779,0.1116018295288086
part.p_partkey ,5218304,8050059.529998779,0.12096118927001953
part.p_partkey ,5218304,8050059.529998779,0.11471223831176758
part.p_partkey supplier.s_nationkey supplier.s_phone ,5890048,8108235.760009766,0.1997051239013672
part.p_partkey part.p_mfgr supplier.s_address ,16719872,8050059.529998779,0.25295305252075195
part.p_partkey ,5218304,8050059.529998779,0.14810609817504883
part.p_partkey ,5218304,8050059.529998779,0.13917016983032227
part.p_partkey supplier.s_address ,5750784,8050059.529998779,0.1927640438079834
part.p_partkey customer.c_acctbal part.p_container ,16580608,8052983.309997559,0.2796189785003662
part.p_partkey supplier.s_address ,5750784,8050059.529998779,0.18825197219848633
part.p_partkey part.p_container part.p_size ,17489920,8053935.430023193,0.20891690254211426
part.p_partkey ,5218304,8050059.529998779,0.11501383781433105
part.p_partkey customer.c_nationkey supplier.s_address ,9666560,8051218.380004883,0.21404314041137695
part.p_partkey region.r_regionkey ,5226496,8050059.529998779,0.15522098541259766
part.p_partkey supplier.s_phone part.p_container supplier.s_address ,13221888,8052969.050018311,0.2644233703613281
part.p_partkey nation.n_regionkey nation.n_nationkey ,5234688,8050059.529998779,0.32117390632629395
part.p_partkey nation.n_regionkey part.p_mfgr supplier.s_phone ,16613376,8050059.529998779,0.247359037399292
part.p_partkey ,5218304,8050059.529998779,0.11295485496520996
part.p_partkey nation.n_name ,5226496,8050059.529998779,0.14732813835144043
supplier.s_suppkey supplier.s_nationkey part.p_type customer.c_acctbal ,14483456,352724.03997802734,2.8820481300354004
supplier.s_suppkey supplier.s_nationkey nation.n_regionkey ,516096,347407.87997436523,2.391826868057251
supplier.s_suppkey part.p_size supplier.s_nationkey supplier.s_phone nation.n_regionkey supplier.s_comment part.p_brand ,14229504,359645.53997802734,4.7690839767456055
part.p_partkey ,5218304,24382043.929992676,1.20774507522583
part.p_partkey part.p_container ,12271616,24389182.350006104,2.7892088890075684
part.p_partkey ,5218304,24382043.929992676,1.2462458610534668
